query,seed,method,rank,qmof_id,formula,raw_density,raw_band_gap,raw_semantic_score,raw_stability_score,raw_graph_score,normalized_density_score,normalized_band_gap_score,normalized_semantic_score,normalized_stability_score,normalized_graph_score,availability_mask,active_objective_vector,pairwise_masked_distance,final_utility
stable porous MOFs for CO2 adsorption,46,Random,4,qmof-987c95e,Co2C28H24N20,1.701367832,3.932363,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,46,Random,5,qmof-dbfc0f0,Co2C32H40N4O12,1.678153236,3.861136,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,46,SemanticOnly,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,SemanticOnly,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,SemanticOnly,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,SemanticOnly,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,SemanticOnly,5,qmof-f260694,Co2C24H24N12O4,1.450608165,3.683788,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,46,TOPSIS,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,TOPSIS,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,TOPSIS,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,TOPSIS,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,TOPSIS,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,WeightedSum,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,WeightedSum,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,WeightedSum,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,WeightedSum,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,46,WeightedSum,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GAT only,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GAT only,2,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GAT only,3,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GAT only,4,qmof-403e9cb,Co2C24H32N4O18,1.697328907,3.469655,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GAT only,5,qmof-71748b1,Co2C34H26N10O10S6,1.740750274,3.369053,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GraphSAGE only,1,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GraphSAGE only,2,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GraphSAGE only,3,qmof-275dcce,Co2Nd2C32H32N20O12,1.787505544,2.684298,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GraphSAGE only,4,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,GraphSAGE only,5,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,LEA,1,qmof-ba8d316,Co2C32H24O12,1.746231048,1.250046,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA,2,qmof-a5ebf1c,Co2C28H20N6O10,1.788603861,3.242997,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA,3,qmof-57e6787,Co2C34H28N4O8,1.718108992,3.298084,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA,4,qmof-26c54ef,Co2C32H24N4O8,1.504454446,2.825171,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA,5,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA no diversity,1,qmof-ba8d316,Co2C32H24O12,1.746231048,1.250046,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,47,LEA no diversity,2,qmof-a5ebf1c,Co2C28H20N6O10,1.788603861,3.242997,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,47,LEA no diversity,3,qmof-57e6787,Co2C34H28N4O8,1.718108992,3.298084,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,47,LEA no diversity,4,qmof-26c54ef,Co2C32H24N4O8,1.504454446,2.825171,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,47,LEA no diversity,5,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,47,LEA no self-cleaning,1,qmof-ba8d316,Co2C32H24O12,1.746231048,1.250046,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA no self-cleaning,2,qmof-a5ebf1c,Co2C28H20N6O10,1.788603861,3.242997,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA no self-cleaning,3,qmof-57e6787,Co2C34H28N4O8,1.718108992,3.298084,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA no self-cleaning,4,qmof-26c54ef,Co2C32H24N4O8,1.504454446,2.825171,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA no self-cleaning,5,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,47,LEA + GAT,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8078589275479316
stable porous MOFs for CO2 adsorption,47,LEA + GAT,2,qmof-403e9cb,Co2C24H32N4O18,1.697328907,3.469655,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8026215642690658
stable porous MOFs for CO2 adsorption,47,LEA + GAT,3,qmof-9a1ecbc,Co2C28Cl4H24N8S6,1.797370089,3.409833,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7997340550180525
stable porous MOFs for CO2 adsorption,47,LEA + GAT,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7996187701821327
stable porous MOFs for CO2 adsorption,47,LEA + GAT,5,qmof-c0d0be0,Co2C28H20N4O12,1.717539182,3.369652,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7991235226392746
stable porous MOFs for CO2 adsorption,47,LEA + GraphSAGE,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.76661696434021
stable porous MOFs for CO2 adsorption,47,LEA + GraphSAGE,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7631703925319016
stable porous MOFs for CO2 adsorption,47,LEA + GraphSAGE,3,qmof-330a403,Co2C58F12H32N8O8S2,1.414912408,2.471348,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7628538250457495
stable porous MOFs for CO2 adsorption,47,LEA + GraphSAGE,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7621648117899895
stable porous MOFs for CO2 adsorption,47,LEA + GraphSAGE,5,qmof-68234b7,Co2C30H32N2O14,1.399169923,3.266102,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7616688579320907
stable porous MOFs for CO2 adsorption,47,MMR,1,qmof-32457b4,Co2C46H32N8O10,1.566836939,2.692662,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,MMR,2,qmof-8fa9c85,Co2C44Cl4H32N8O8,1.66281225,4.249642,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,47,MMR,3,qmof-b2bccba,Co2C42H32N4O12,1.669649743,2.789533,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,MMR,4,qmof-b2fddf8,Co2C40H28N4O14S2,1.64642024,2.966635,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,MMR,5,qmof-68234b7,Co2C30H32N2O14,1.399169923,3.266102,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,ParetoCrowding,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,ParetoCrowding,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,ParetoCrowding,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,ParetoCrowding,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,ParetoCrowding,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,Random,1,qmof-8bbce0c,Co2C48H32N12O12,1.614965635,2.64074,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,Random,2,qmof-3f10a21,Co2C44H36N8O8,1.545215391,4.462347,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,47,Random,3,qmof-1f0ad0a,Co2C44H40N4O16,1.656576851,3.426973,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,Random,4,qmof-57e6787,Co2C34H28N4O8,1.718108992,3.298084,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,Random,5,qmof-e268c52,Co2C28H24N8,1.39905003,3.826909,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,47,SemanticOnly,1,qmof-fe6f735,Co2C58H64N8O12,1.418878739,4.292873,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,47,SemanticOnly,2,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,SemanticOnly,3,qmof-f771839,Co2C38H40N8O8,1.401927433,4.295336,0.7166666666666667,0.7,,0.7,0.5,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|0.5|0.7|0.7,,0.6672850245975401
stable porous MOFs for CO2 adsorption,47,SemanticOnly,4,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,SemanticOnly,5,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,TOPSIS,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,TOPSIS,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,TOPSIS,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,TOPSIS,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,TOPSIS,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,WeightedSum,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,WeightedSum,2,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,WeightedSum,3,qmof-f343390,Co2C34H22N6O8,1.790740334,3.060735,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,WeightedSum,4,qmof-f2d872e,Co2C36H40N8O12,1.334171796,3.378082,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,47,WeightedSum,5,qmof-f0c9af4,Co2C50H38N10O12,1.607919854,2.642464,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GAT only,1,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GAT only,2,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GAT only,3,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GAT only,4,qmof-403e9cb,Co2C24H32N4O18,1.697328907,3.469655,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GAT only,5,qmof-71748b1,Co2C34H26N10O10S6,1.740750274,3.369053,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GraphSAGE only,1,qmof-ec84fcf,Co2C20H16N28,1.767424228,2.596155,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GraphSAGE only,2,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GraphSAGE only,3,qmof-275dcce,Co2Nd2C32H32N20O12,1.787505544,2.684298,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GraphSAGE only,4,qmof-0ea1d91,Co2C16H12N8O4,1.78772833,3.489909,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,GraphSAGE only,5,qmof-f69d443,Co2C40H28N12O8,1.370451155,2.877886,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.7598757655234476
stable porous MOFs for CO2 adsorption,48,LEA,1,qmof-4324443,Co2C30H22N4O10,1.798488446,3.439369,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,48,LEA,2,qmof-3eba276,Co2C48H28N4O12S2,1.663508405,3.11041,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,48,LEA,3,qmof-c8f0292,Co2C44H48N12O12,1.602088418,3.494605,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,48,LEA,4,qmof-57e6787,Co2C34H28N4O8,1.718108992,3.298084,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,48,LEA,5,qmof-fd921b0,Co2C16H16N8O8,1.58214776,3.390441,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.8596077576279639
stable porous MOFs for CO2 adsorption,48,LEA no diversity,1,qmof-4324443,Co2C30H22N4O10,1.798488446,3.439369,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,48,LEA no diversity,2,qmof-3eba276,Co2C48H28N4O12S2,1.663508405,3.11041,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,48,LEA no diversity,3,qmof-c8f0292,Co2C44H48N12O12,1.602088418,3.494605,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
stable porous MOFs for CO2 adsorption,48,LEA no diversity,4,qmof-57e6787,Co2C34H28N4O8,1.718108992,3.298084,0.7166666666666667,0.7,,0.7,1.0,0.7166666666666667,0.7,,1|1|1|1,0.7166666666666667|1.0|0.7|0.7,,0.847107757627964
