query,query_id,seed,method,rank,qmof_id,formula,semantic_score,band_gap,band_gap_available,density,density_available,stability_score,graph_score,availability_mask,relevance_score,balance_score,diversity_contribution,final_score,runtime_ms
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA no self-cleaning,5,qmof-ac6a77a,Zn4C76H44N8O16,0.65,2.401359,True,0.82887956,True,1.0,,1|1|1|1,0.897905,0.8484455347061157,0.0,0.9981539472937584,94.65941700000258
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GraphSAGE only,1,qmof-13a76dd,Zn4C40H28N12O8,0.65,3.309168,True,0.982716063,True,1.0,0.311079,1|1|1|1,0.897905,0.8484455347061157,0.0,0.897905,0.038291999999273685
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GraphSAGE only,2,qmof-e566fbb,Zn2C36H22N6O8,0.65,2.93315,True,0.83426434,True,1.0,0.303646,1|1|1|1,0.897905,0.8484455347061157,0.0033241373021155596,0.897905,0.038291999999273685
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GraphSAGE only,3,qmof-235f291,Ni2C24H16N8,0.65,3.336142,True,0.870801372,True,1.0,0.30269,1|1|1|1,0.897905,0.8484455347061157,0.0025011154260331145,0.897905,0.038291999999273685
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GraphSAGE only,4,qmof-a1a5849,Fe2C24H16N8,0.65,2.75343,True,0.925170256,True,1.0,0.298612,1|1|1|1,0.897905,0.8484455347061157,0.002858961209616003,0.897905,0.038291999999273685
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GraphSAGE only,5,qmof-ac6a77a,Zn4C76H44N8O16,0.65,2.401359,True,0.82887956,True,1.0,0.297293,1|1|1|1,0.897905,0.8484455347061157,0.002916367145371623,0.897905,0.038291999999273685
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GAT only,1,qmof-13a76dd,Zn4C40H28N12O8,0.65,3.309168,True,0.982716063,True,1.0,0.504522,1|1|1|1,0.897905,0.8484455347061157,0.0,0.897905,0.04412500000228192
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GAT only,2,qmof-235f291,Ni2C24H16N8,0.65,3.336142,True,0.870801372,True,1.0,0.485743,1|1|1|1,0.897905,0.8484455347061157,0.008398241363465786,0.897905,0.04412500000228192
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GAT only,3,qmof-e566fbb,Zn2C36H22N6O8,0.65,2.93315,True,0.83426434,True,1.0,0.471145,1|1|1|1,0.897905,0.8484455347061157,0.009951105186094841,0.897905,0.04412500000228192
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GAT only,4,qmof-cef46c3,Zn2C48H32N8O8,0.65,2.913296,True,0.7895211,True,1.0,0.458106,1|1|1|1,0.897905,0.8484455347061157,0.01146700574705998,0.897905,0.04412500000228192
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,GAT only,5,qmof-a1a5849,Fe2C24H16N8,0.65,2.75343,True,0.925170256,True,1.0,0.447383,1|1|1|1,0.897905,0.8484455347061157,0.012693268153816462,0.897905,0.04412500000228192
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GraphSAGE,1,qmof-13a76dd,Zn4C40H28N12O8,0.65,3.309168,True,0.982716063,True,1.0,0.311079,1|1|1|1,0.897905,0.8484455347061157,0.0,0.8822680234909057,96.36049999998875
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GraphSAGE,2,qmof-e566fbb,Zn2C36H22N6O8,0.65,2.93315,True,0.83426434,True,1.0,0.303646,1|1|1|1,0.897905,0.8484455347061157,0.0033241373021155596,0.8808936446905136,96.36049999998875
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GraphSAGE,3,qmof-235f291,Ni2C24H16N8,0.65,3.336142,True,0.870801372,True,1.0,0.30269,1|1|1|1,0.897905,0.8484455347061157,0.0025011154260331145,0.8807168185710907,96.36049999998875
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GraphSAGE,4,qmof-a1a5849,Fe2C24H16N8,0.65,2.75343,True,0.925170256,True,1.0,0.298612,1|1|1|1,0.897905,0.8484455347061157,0.002858961209616003,0.8799624621868134,96.36049999998875
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GraphSAGE,5,qmof-ac6a77a,Zn4C76H44N8O16,0.65,2.401359,True,0.82887956,True,1.0,0.297293,1|1|1|1,0.897905,0.8484455347061157,0.002916367145371623,0.8797183722257614,96.36049999998875
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GAT,1,qmof-13a76dd,Zn4C40H28N12O8,0.65,3.309168,True,0.982716063,True,1.0,0.504522,1|1|1|1,0.897905,0.8484455347061157,0.0,0.9176828220486641,95.53912500000195
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GAT,2,qmof-235f291,Ni2C24H16N8,0.65,3.336142,True,0.870801372,True,1.0,0.485743,1|1|1|1,0.897905,0.8484455347061157,0.008398241363465786,0.9142828613519669,95.53912500000195
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GAT,3,qmof-e566fbb,Zn2C36H22N6O8,0.65,2.93315,True,0.83426434,True,1.0,0.471145,1|1|1|1,0.897905,0.8484455347061157,0.009951105186094841,0.9116329237818718,95.53912500000195
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GAT,4,qmof-cef46c3,Zn2C48H32N8O8,0.65,2.913296,True,0.7895211,True,1.0,0.458106,1|1|1|1,0.897905,0.8484455347061157,0.01146700574705998,0.9092612117528915,95.53912500000195
balanced stable MOF candidates for general materials discovery,q4_balanced_discovery,51,LEA + GAT,5,qmof-a1a5849,Fe2C24H16N8,0.65,2.75343,True,0.925170256,True,1.0,0.447383,1|1|1|1,0.897905,0.8484455347061157,0.012693268153816462,0.9073074638843537,95.53912500000195
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,SemanticOnly,1,qmof-fd27ae2,Cd2C40H32N16O4,0.755,3.505134,True,1.744680123,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.054915999996296705
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,SemanticOnly,2,qmof-fccf4ef,Cd4C52H32N4O18S4,0.755,3.817499,True,1.995562231,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.054915999996296705
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,SemanticOnly,3,qmof-f5f710d,Li4C56H48N12O12,0.755,3.841302,True,1.455021018,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.054915999996296705
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,SemanticOnly,4,qmof-f50d129,Zn4C40H52N4O40,0.755,4.087101,True,1.902434787,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.054915999996296705
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,SemanticOnly,5,qmof-f4f5664,Cd4C64H40N32O4,0.755,3.915707,True,1.610548921,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.054915999996296705
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,WeightedSum,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.057749999996303814
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,WeightedSum,2,qmof-c82daac,Al2Li2C40H46N6O4,0.755,4.047188,True,0.954866212,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.057749999996303814
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,WeightedSum,3,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.057749999996303814
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,WeightedSum,4,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.057749999996303814
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,WeightedSum,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.057749999996303814
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,TOPSIS,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2182090000010248
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,TOPSIS,2,qmof-c82daac,Al2Li2C40H46N6O4,0.755,4.047188,True,0.954866212,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2182090000010248
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,TOPSIS,3,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2182090000010248
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,TOPSIS,4,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2182090000010248
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,TOPSIS,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2182090000010248
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,ParetoCrowding,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,192.17620800000645
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,ParetoCrowding,2,qmof-c82daac,Al2Li2C40H46N6O4,0.755,4.047188,True,0.954866212,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,192.17620800000645
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,ParetoCrowding,3,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,192.17620800000645
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,ParetoCrowding,4,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,192.17620800000645
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,ParetoCrowding,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,192.17620800000645
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,Random,1,qmof-730d513,Zn4C40H28N12O20,0.755,4.937026,True,1.913132077,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.07995800000060171
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,Random,2,qmof-f5f710d,Li4C56H48N12O12,0.755,3.841302,True,1.455021018,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.07995800000060171
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,Random,3,qmof-0338cb2,Cd4C36H24N24S8,0.755,3.801339,True,1.918631078,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.07995800000060171
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,Random,4,qmof-4f9c014,Cu2C40H40N4O8,0.755,3.939544,True,0.784105616,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.1060660183429718,0.78925,0.07995800000060171
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,Random,5,qmof-f50d129,Zn4C40H52N4O40,0.755,4.087101,True,1.902434787,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.08485281467437744,0.66925,0.07995800000060171
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,MMR,1,qmof-4050181,Li4C28H32N4O8,0.755,5.066465,True,0.936198777,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1714.5441669999996
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,MMR,2,qmof-c82daac,Al2Li2C40H46N6O4,0.755,4.047188,True,0.954866212,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1714.5441669999996
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,MMR,3,qmof-3133aaf,Zn4C64H48N8O16,0.755,4.523716,True,0.969248466,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1714.5441669999996
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,MMR,4,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.755,3.544636,True,0.750832979,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1714.5441669999996
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,MMR,5,qmof-19d3c65,Zn3C64H52N4O18,0.755,4.20432,True,0.972263976,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1714.5441669999996
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,93.34350000000313
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA,2,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,93.34350000000313
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA,3,qmof-4f9c014,Cu2C40H40N4O8,0.755,3.939544,True,0.784105616,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,93.34350000000313
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA,4,qmof-017128d,Zn6C48H60N24,0.755,5.310987,True,0.913433658,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,93.34350000000313
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,93.34350000000313
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no diversity,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.8685576424002648,92.67699999999479
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no diversity,2,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.8685576424002648,92.67699999999479
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no diversity,3,qmof-4f9c014,Cu2C40H40N4O8,0.755,3.939544,True,0.784105616,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.8685576424002648,92.67699999999479
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no diversity,4,qmof-017128d,Zn6C48H60N24,0.755,5.310987,True,0.913433658,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.8685576424002648,92.67699999999479
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no diversity,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.8685576424002648,92.67699999999479
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no self-cleaning,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,90.96424999999897
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no self-cleaning,2,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,90.96424999999897
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no self-cleaning,3,qmof-4f9c014,Cu2C40H40N4O8,0.755,3.939544,True,0.784105616,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,90.96424999999897
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no self-cleaning,4,qmof-017128d,Zn6C48H60N24,0.755,5.310987,True,0.913433658,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,90.96424999999897
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA no self-cleaning,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.879164244234562,90.96424999999897
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GraphSAGE only,1,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.755,3.544636,True,0.750832979,True,1.0,0.381188,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.03999999999848569
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GraphSAGE only,2,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,0.370755,1|1|1|1,0.78925,0.7930768579244614,0.004665787797421217,0.78925,0.03999999999848569
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GraphSAGE only,3,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,0.34957,1|1|1|1,0.78925,0.7930768579244614,0.00942666595801711,0.78925,0.03999999999848569
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GraphSAGE only,4,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,0.316585,1|1|1|1,0.78925,0.7930768579244614,0.016024705410624545,0.78925,0.03999999999848569
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GraphSAGE only,5,qmof-4050181,Li4C28H32N4O8,0.755,5.066465,True,0.936198777,True,1.0,0.306101,1|1|1|1,0.78925,0.7930768579244614,0.018277083290740848,0.78925,0.03999999999848569
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GAT only,1,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,0.637232,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.036958000009690295
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GAT only,2,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.755,3.544636,True,0.750832979,True,1.0,0.612626,1|1|1|1,0.78925,0.7930768579244614,0.011004133149981499,0.78925,0.036958000009690295
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GAT only,3,qmof-017128d,Zn6C48H60N24,0.755,5.310987,True,0.913433658,True,1.0,0.590736,1|1|1|1,0.78925,0.7930768579244614,0.01386243881036838,0.78925,0.036958000009690295
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GAT only,4,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,0.590471,1|1|1|1,0.78925,0.7930768579244614,0.012087659649599422,0.78925,0.036958000009690295
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,GAT only,5,qmof-4050181,Li4C28H32N4O8,0.755,5.066465,True,0.936198777,True,1.0,0.586224,1|1|1|1,0.78925,0.7930768579244614,0.011106188171106623,0.78925,0.036958000009690295
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GraphSAGE,1,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.755,3.544636,True,0.750832979,True,1.0,0.381188,1|1|1|1,0.78925,0.7930768579244614,0.0,0.8027046889066696,95.57099999999252
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GraphSAGE,2,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,0.370755,1|1|1|1,0.78925,0.7930768579244614,0.004665787797421217,0.8008528977632523,95.57099999999252
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GraphSAGE,3,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,0.34957,1|1|1|1,0.78925,0.7930768579244614,0.00942666595801711,0.7970820188522338,95.57099999999252
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GraphSAGE,4,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,0.316585,1|1|1|1,0.78925,0.7930768579244614,0.016024705410624545,0.7911838114261627,95.57099999999252
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GraphSAGE,5,qmof-4050181,Li4C28H32N4O8,0.755,5.066465,True,0.936198777,True,1.0,0.306101,1|1|1|1,0.78925,0.7930768579244614,0.018277083290740848,0.7893027365207672,95.57099999999252
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GAT,1,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,0.637232,1|1|1|1,0.78925,0.7930768579244614,0.0,0.8466384366154671,94.89095800000769
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GAT,2,qmof-175a5d9,Fe6C42Cl6H12N18O12,0.755,3.544636,True,0.750832979,True,1.0,0.612626,1|1|1|1,0.78925,0.7930768579244614,0.011004133149981499,0.8425757512450218,94.89095800000769
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GAT,3,qmof-017128d,Zn6C48H60N24,0.755,5.310987,True,0.913433658,True,1.0,0.590736,1|1|1|1,0.78925,0.7930768579244614,0.01386243881036838,0.8389274954795838,94.89095800000769
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GAT,4,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,0.590471,1|1|1|1,0.78925,0.7930768579244614,0.012087659649599422,0.8388831362128257,94.89095800000769
wide band gap insulating MOFs with low density,q5_insulating_frameworks,42,LEA + GAT,5,qmof-4050181,Li4C28H32N4O8,0.755,5.066465,True,0.936198777,True,1.0,0.586224,1|1|1|1,0.78925,0.7930768579244614,0.011106188171106623,0.8381716832518578,94.89095800000769
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,SemanticOnly,1,qmof-f934fdc,K4C20H40N4O8S8,0.755,3.679825,True,1.682708431,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.05554099999471873
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,SemanticOnly,2,qmof-f771839,Co2C38H40N8O8,0.755,4.295336,True,1.401927433,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.05554099999471873
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,SemanticOnly,3,qmof-f61d5ce,In4C32H16O20,0.755,4.433449,True,1.287779073,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.05554099999471873
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,SemanticOnly,4,qmof-f4581c4,Mg4C8H24O24,0.755,6.790231,True,1.761847816,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.05554099999471873
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,SemanticOnly,5,qmof-f0ae035,Zn4C48H32N24,0.755,4.672795,True,1.656614397,True,0.7,,1|1|1|1,0.66925,0.9028290808200836,0.0,0.66925,0.05554099999471873
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,WeightedSum,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.05041699999708271
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,WeightedSum,2,qmof-c82daac,Al2Li2C40H46N6O4,0.755,4.047188,True,0.954866212,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.05041699999708271
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,WeightedSum,3,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.05041699999708271
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,WeightedSum,4,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.05041699999708271
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,WeightedSum,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,0.05041699999708271
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,TOPSIS,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2126250000079608
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,TOPSIS,2,qmof-c82daac,Al2Li2C40H46N6O4,0.755,4.047188,True,0.954866212,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2126250000079608
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,TOPSIS,3,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2126250000079608
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,TOPSIS,4,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2126250000079608
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,TOPSIS,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,1.2126250000079608
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,ParetoCrowding,1,qmof-e3dcc4d,Zn6C48H60N24,0.755,5.279321,True,0.917677932,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,186.35629199999926
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,ParetoCrowding,2,qmof-c82daac,Al2Li2C40H46N6O4,0.755,4.047188,True,0.954866212,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,186.35629199999926
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,ParetoCrowding,3,qmof-b1cbe7a,Fe2C24H16N8,0.755,3.528396,True,0.685538233,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,186.35629199999926
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,ParetoCrowding,4,qmof-a2d95c3,Zn8C48H24O26,0.755,4.650938,True,0.57861881,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,186.35629199999926
wide band gap insulating MOFs with low density,q5_insulating_frameworks,43,ParetoCrowding,5,qmof-8deddd1,Zn6C42H18O18,0.755,3.550246,True,0.720023443,True,1.0,,1|1|1|1,0.78925,0.7930768579244614,0.0,0.78925,186.35629199999926
